322,JASON,MORRISSEY,JASON.MORRISSEY@gmail.com,35032221,8198401,9,4
323,MATTHEW,MAHAN,MATTHEW.MAHAN@gmail.com,330442272,9411509,18,2
324,GARY,COY,GARY.COY@outlook.com,818161570,8469602,62,157
325,TIMOTHY,BUNN,TIMOTHY.BUNN@outlook.com,768680523,5656453,51,23
326,JOSE,ANDREW,JOSE.ANDREW@outlook.com,985416069,8679481,62,235
327,LARRY,THRASHER,LARRY.THRASHER@outlook.com,515987378,3559195,67,235
328,JEFFREY,SPEAR,JEFFREY.SPEAR@outlook.com,40985878,9732149,65,89
329,FRANK,WAGGONER,FRANK.WAGGONER@outlook.com,422298429,3255239,74,189
330,SCOTT,SHELLEY,SCOTT.SHELLEY@outlook.com,709983749,4654712,26,202
331,ERIC,ROBERT,ERIC.ROBERT@outlook.com,810221997,4311425,9,66
332,STEPHEN,QUALLS,STEPHEN.QUALLS@outlook.com,25088835,3736084,9,75
333,ANDREW,PURDY,ANDREW.PURDY@outlook.com,86137897,9966186,73,128
334,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@outlook.com,57681563,9377407,35,307
335,GREGORY,MAULDIN,GREGORY.MAULDIN@outlook.com,206726697,6841604,13,159
336,JOSHUA,MARK,JOSHUA.MARK@outlook.com,230424081,7869179,11,167
337,JERRY,JORDON,JERRY.JORDON@outlook.com,633029124,6671585,54,186
338,DENNIS,GILMAN,DENNIS.GILMAN@outlook.com,930629564,3948256,84,129
339,WALTER,PERRYMAN,WALTER.PERRYMAN@outlook.com,195110313,6130637,72,158
340,PATRICK,NEWSOM,PATRICK.NEWSOM@outlook.com,715527757,5305967,30,69
341,PETER,MENARD,PETER.MENARD@outlook.com,163997744,4228246,88,10
342,HAROLD,MARTINO,HAROLD.MARTINO@gmail.com,322664444,3016996,87,235
343,DOUGLAS,GRAF,DOUGLAS.GRAF@gmail.com,89943956,9825160,22,124
344,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@gmail.com,1112171,8280415,23,219
345,CARL,ARTIS,CARL.ARTIS@gmail.com,240435290,6844481,75,12
346,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@gmail.com,999521145,3024264,16,235
347,RYAN,SALISBURY,RYAN.SALISBURY@gmail.com,68238642,7371871,86,193
348,ROGER,QUINTANILLA,ROGER.QUINTANILLA@gmail.com,426244934,5201360,28,235
349,JOE,GILLILAND,JOE.GILLILAND@gmail.com,410387885,9097875,29,193
350,JUAN,FRALEY,JUAN.FRALEY@gmail.com,765918621,5866181,74,106
351,JACK,FOUST,JACK.FOUST@gmail.com,194327416,8813651,89,303
352,ALBERT,CROUSE,ALBERT.CROUSE@gmail.com,688236629,2351488,87,235
353,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@gmail.com,707245973,3360661,27,209
354,JUSTIN,NGO,JUSTIN.NGO@gmail.com,966104474,5672718,51,48
355,TERRY,GRISSOM,TERRY.GRISSOM@gmail.com,314381417,3965298,47,235
356,GERALD,FULTZ,GERALD.FULTZ@gmail.com,917865463,2351976,55,57
357,KEITH,RICO,KEITH.RICO@outlook.com,248163037,4533509,3,85
358,SAMUEL,MARLOW,SAMUEL.MARLOW@outlook.com,830155475,8810757,67,235
359,WILLIE,MARKHAM,WILLIE.MARKHAM@outlook.com,703054449,2352715,7,42
360,RALPH,MADRIGAL,RALPH.MADRIGAL@outlook.com,606581834,3543719,41,60
361,LAWRENCE,LAWTON,LAWRENCE.LAWTON@outlook.com,517046693,5780419,58,135
362,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@outlook.com,501137914,8098811,70,92
363,ROY,WHITING,ROY.WHITING@outlook.com,987657032,9145512,53,165
364,BENJAMIN,VARNEY,BENJAMIN.VARNEY@outlook.com,369689353,7086151,10,156
365,BRUCE,SCHWARZ,BRUCE.SCHWARZ@outlook.com,253358741,9046152,17,120
366,BRANDON,HUEY,BRANDON.HUEY@gmail.com,944792013,5318588,75,15
367,ADAM,GOOCH,ADAM.GOOCH@gmail.com,607704655,2357707,74,235
368,HARRY,ARCE,HARRY.ARCE@gmail.com,572633084,7354176,52,191
369,FRED,WHEAT,FRED.WHEAT@gmail.com,387692234,5210537,63,118
370,WAYNE,TRUONG,WAYNE.TRUONG@gmail.com,235980411,8832630,10,235
371,BILLY,POULIN,BILLY.POULIN@gmail.com,908443541,5167292,32,143
372,STEVE,MACKENZIE,STEVE.MACKENZIE@gmail.com,374463002,4686253,17,82
373,LOUIS,LEONE,LOUIS.LEONE@gmail.com,659244731,7385598,52,220
374,JEREMY,HURTADO,JEREMY.HURTADO@gmail.com,863351438,7873949,16,144
375,AARON,SELBY,AARON.SELBY@gmail.com,867652769,9511213,85,197
376,RANDY,GAITHER,RANDY.GAITHER@gmail.com,91123991,9191631,42,38
377,HOWARD,FORTNER,HOWARD.FORTNER@gmail.com,594128047,6435655,57,38
378,EUGENE,CULPEPPER,EUGENE.CULPEPPER@gmail.com,526071308,9505910,4,90
379,CARLOS,COUGHLIN,CARLOS.COUGHLIN@gmail.com,235441909,4607649,13,223
380,RUSSELL,BRINSON,RUSSELL.BRINSON@gmail.com,718860576,7887729,4,224
381,BOBBY,BOUDREAU,BOBBY.BOUDREAU@gmail.com,24232705,7019223,22,48
382,VICTOR,BARKLEY,VICTOR.BARKLEY@gmail.com,355049989,6075904,82,178
383,MARTIN,BALES,MARTIN.BALES@gmail.com,330063497,3596154,25,82
384,ERNEST,STEPP,ERNEST.STEPP@gmail.com,10816318,7555729,5,174
385,PHILLIP,HOLM,PHILLIP.HOLM@gmail.com,391315362,8842793,85,119
386,TODD,TAN,TODD.TAN@gmail.com,890749255,8214535,36,201
387,JESSE,SCHILLING,JESSE.SCHILLING@gmail.com,117713721,3774467,48,212
388,CRAIG,MORRELL,CRAIG.MORRELL@gmail.com,306988715,6523901,58,17
389,ALAN,KAHN,ALAN.KAHN@gmail.com,348258047,3469926,39,129
390,SHAWN,HEATON,SHAWN.HEATON@gmail.com,361291299,5266927,51,44
391,CLARENCE,GAMEZ,CLARENCE.GAMEZ@gmail.com,445251080,4794751,6,14
392,SEAN,DOUGLASS,SEAN.DOUGLASS@gmail.com,392208448,6282832,60,169
393,PHILIP,CAUSEY,PHILIP.CAUSEY@gmail.com,818247896,8115809,16,71
394,CHRIS,BROTHERS,CHRIS.BROTHERS@gmail.com,337897754,7677735,62,21
395,JOHNNY,TURPIN,JOHNNY.TURPIN@gmail.com,515816407,5636238,75,203
396,EARL,SHANKS,EARL.SHANKS@gmail.com,384730600,3756417,90,80
397,JIMMY,SCHRADER,JIMMY.SCHRADER@gmail.com,751023390,4614224,2,29
398,ANTONIO,MEEK,ANTONIO.MEEK@gmail.com,244495196,6941361,47,53
399,DANNY,ISOM,DANNY.ISOM@gmail.com,378642190,4278664,64,71
400,BRYAN,HARDISON,BRYAN.HARDISON@gmail.com,529907876,7551864,34,198
401,TONY,CARRANZA,TONY.CARRANZA@gmail.com,796903309,3995733,75,109
402,LUIS,YANEZ,LUIS.YANEZ@gmail.com,511722693,9742308,60,109
403,MIKE,WAY,MIKE.WAY@gmail.com,34167211,9485246,71,79
404,STANLEY,SCROGGINS,STANLEY.SCROGGINS@gmail.com,305310840,3143871,20,201
405,LEONARD,SCHOFIELD,LEONARD.SCHOFIELD@gmail.com,253787503,7424227,29,124
406,NATHAN,RUNYON,NATHAN.RUNYON@gmail.com,68009492,7439710,83,235
407,DALE,RATCLIFF,DALE.RATCLIFF@outlook.com,161968362,4630995,83,78
408,MANUEL,MURRELL,MANUEL.MURRELL@outlook.com,614818640,4618933,84,75
409,RODNEY,MOELLER,RODNEY.MOELLER@outlook.com,314655626,7957077,25,13
410,CURTIS,IRBY,CURTIS.IRBY@outlook.com,70697436,9573401,34,74
411,NORMAN,CURRIER,NORMAN.CURRIER@gmail.com,866314331,8911299,80,65
412,ALLEN,BUTTERFIELD,ALLEN.BUTTERFIELD@gmail.com,992310046,3436677,18,191
413,MARVIN,YEE,MARVIN.YEE@gmail.com,827150086,3189466,56,55
414,VINCENT,RALSTON,VINCENT.RALSTON@gmail.com,518268066,8522704,49,300
415,GLENN,PULLEN,GLENN.PULLEN@gmail.com,949900494,9841174,71,235
416,JEFFERY,PINSON,JEFFERY.PINSON@gmail.com,888972348,3226773,70,182
417,TRAVIS,ESTEP,TRAVIS.ESTEP@gmail.com,933389699,5086677,21,60
418,JEFF,EAST,JEFF.EAST@gmail.com,581071892,3234275,4,235
419,CHAD,CARBONE,CHAD.CARBONE@gmail.com,42356997,7374177,21,59
420,JACOB,LANCE,JACOB.LANCE@gmail.com,585803918,8114084,2,158
421,LEE,HAWKS,LEE.HAWKS@gmail.com,23536276,5336495,52,235
422,MELVIN,ELLINGTON,MELVIN.ELLINGTON@gmail.com,611542658,8118036,47,235
423,ALFRED,CASILLAS,ALFRED.CASILLAS@gmail.com,930218365,3016924,18,101
424,KYLE,SPURLOCK,KYLE.SPURLOCK@gmail.com,907641153,8242101,81,235
425,FRANCIS,SIKES,FRANCIS.SIKES@gmail.com,178396527,3129643,84,193
426,BRADLEY,MOTLEY,BRADLEY.MOTLEY@gmail.com,839245065,8719387,0,54
427,JESUS,MCCARTNEY,JESUS.MCCARTNEY@gmail.com,63960385,4334688,83,138
428,HERBERT,KRUGER,HERBERT.KRUGER@gmail.com,78398475,8475344,82,46
429,FREDERICK,ISBELL,FREDERICK.ISBELL@gmail.com,969393547,7308619,20,160
430,RAY,HOULE,RAY.HOULE@gmail.com,730098078,3967310,17,235
431,JOEL,FRANCISCO,JOEL.FRANCISCO@gmail.com,235157910,3160709,67,230
432,EDWIN,BURK,EDWIN.BURK@gmail.com,431856025,6897236,7,191
433,DON,BONE,DON.BONE@gmail.com,986688055,2359519,78,39
434,EDDIE,TOMLIN,EDDIE.TOMLIN@gmail.com,658234678,5647258,30,197
435,RICKY,SHELBY,RICKY.SHELBY@gmail.com,772004385,8891352,65,235
436,TROY,QUIGLEY,TROY.QUIGLEY@gmail.com,344253818,7657247,12,235
437,RANDALL,NEUMANN,RANDALL.NEUMANN@gmail.com,246495544,9397765,30,304
438,BARRY,LOVELACE,BARRY.LOVELACE@gmail.com,519358173,8528095,80,25
439,ALEXANDER,FENNELL,ALEXANDER.FENNELL@gmail.com,176959520,7404299,66,45
440,BERNARD,COLBY,BERNARD.COLBY@gmail.com,335741210,8851813,49,203
441,MARIO,CHEATHAM,MARIO.CHEATHAM@gmail.com,342577551,3120698,80,235
442,LEROY,BUSTAMANTE,LEROY.BUSTAMANTE@gmail.com,623925991,4765882,72,235
443,FRANCISCO,SKIDMORE,FRANCISCO.SKIDMORE@gmail.com,999222328,4740292,78,159
444,MARCUS,HIDALGO,MARCUS.HIDALGO@gmail.com,954193788,7722886,37,219
445,MICHEAL,FORMAN,MICHEAL.FORMAN@gmail.com,244561078,3137248,72,307
446,THEODORE,CULP,THEODORE.CULP@gmail.com,158300090,3001826,78,168
447,CLIFFORD,BOWENS,CLIFFORD.BOWENS@gmail.com,424299554,5611589,27,193
448,MIGUEL,BETANCOURT,MIGUEL.BETANCOURT@gmail.com,69882633,5530603,23,28
449,OSCAR,AQUINO,OSCAR.AQUINO@gmail.com,563947246,8182756,41,74
450,JAY,ROBB,JAY.ROBB@gmail.com,885310981,3089852,21,74
451,JIM,REA,JIM.REA@outlook.com,495698233,8695880,55,193
452,TOM,MILNER,TOM.MILNER@outlook.com,738593031,2353162,27,72
453,CALVIN,MARTEL,CALVIN.MARTEL@outlook.com,909972050,7982074,78,209
454,ALEX,GRESHAM,ALEX.GRESHAM@outlook.com,75881911,7408681,82,8
455,JON,WILES,JON.WILES@outlook.com,235186392,5491122,39,235
456,RONNIE,RICKETTS,RONNIE.RICKETTS@outlook.com,445552770,5805013,30,236
457,BILL,GAVIN,BILL.GAVIN@outlook.com,462920931,7643699,45,22
458,LLOYD,DOWD,LLOYD.DOWD@outlook.com,806074838,3041810,87,59
459,TOMMY,COLLAZO,TOMMY.COLLAZO@outlook.com,438583669,8742904,37,235
460,LEON,BOSTIC,LEON.BOSTIC@gmail.com,858772086,6922837,71,165
461,DEREK,BLAKELY,DEREK.BLAKELY@gmail.com,885610719,9513209,68,66
462,WARREN,SHERROD,WARREN.SHERROD@gmail.com,538854443,6393013,69,6
463,DARRELL,POWER,DARRELL.POWER@gmail.com,418051062,8834349,16,208
464,JEROME,KENYON,JEROME.KENYON@gmail.com,947155494,5635349,61,29
465,FLOYD,GANDY,FLOYD.GANDY@outlook.com,191294709,8784969,58,236
466,LEO,EBERT,LEO.EBERT@outlook.com,898334347,8052827,28,235
467,ALVIN,DELOACH,ALVIN.DELOACH@outlook.com,351775200,4553308,28,28
468,TIM,CARY,TIM.CARY@outlook.com,124739146,3459195,16,124
469,WESLEY,BULL,WESLEY.BULL@gmail.com,977019678,4000832,78,233
470,GORDON,ALLARD,GORDON.ALLARD@gmail.com,936045915,4668370,35,235
471,DEAN,SAUER,DEAN.SAUER@gmail.com,158187766,2359122,37,80
472,GREG,ROBINS,GREG.ROBINS@gmail.com,235796325,8429966,23,302
473,JORGE,OLIVARES,JORGE.OLIVARES@gmail.com,683209527,5075796,37,109
474,DUSTIN,GILLETTE,DUSTIN.GILLETTE@gmail.com,433311947,8496657,81,66
475,PEDRO,CHESTNUT,PEDRO.CHESTNUT@gmail.com,340964036,8838973,62,225
476,DERRICK,BOURQUE,DERRICK.BOURQUE@gmail.com,831769703,6831520,39,104
477,DAN,PAINE,DAN.PAINE@gmail.com,150195523,8990417,82,22
478,LEWIS,LYMAN,LEWIS.LYMAN@gmail.com,584962492,6062591,16,235
479,ZACHARY,HITE,ZACHARY.HITE@gmail.com,778602649,6323196,52,232
480,COREY,HAUSER,COREY.HAUSER@gmail.com,573022559,2354219,61,235
481,HERMAN,DEVORE,HERMAN.DEVORE@outlook.com,551710418,3392429,43,174
482,MAURICE,CRAWLEY,MAURICE.CRAWLEY@outlook.com,919229569,6470252,10,235
483,VERNON,CHAPA,VERNON.CHAPA@outlook.com,634124849,3023460,87,123
484,ROBERTO,VU,ROBERTO.VU@outlook.com,75107182,8358092,5,24
485,CLYDE,TOBIAS,CLYDE.TOBIAS@gmail.com,153408225,9707463,71,235
486,GLEN,TALBERT,GLEN.TALBERT@gmail.com,342698360,6868631,31,70
487,HECTOR,POINDEXTER,HECTOR.POINDEXTER@gmail.com,712194737,6335502,48,92
488,SHANE,MILLARD,SHANE.MILLARD@gmail.com,454412845,9006383,72,80
489,RICARDO,MEADOR,RICARDO.MEADOR@gmail.com,338587981,8291355,79,44
490,SAM,MCDUFFIE,SAM.MCDUFFIE@gmail.com,700601720,7757012,85,184
491,RICK,MATTOX,RICK.MATTOX@gmail.com,572427671,3741909,20,41
492,LESTER,KRAUS,LESTER.KRAUS@gmail.com,801527002,4168077,87,139
493,BRENT,HARKINS,BRENT.HARKINS@gmail.com,380393919,5721384,16,184
494,RAMON,CHOATE,RAMON.CHOATE@gmail.com,194888959,5019811,65,47
495,CHARLIE,BESS,CHARLIE.BESS@gmail.com,873375318,8234641,81,235
496,TYLER,WREN,TYLER.WREN@gmail.com,663232880,8221882,36,7
497,GILBERT,SLEDGE,GILBERT.SLEDGE@gmail.com,815959691,3763320,13,22
498,GENE,SANBORN,GENE.SANBORN@gmail.com,90493209,6877410,83,40
499,MARC,OUTLAW,MARC.OUTLAW@gmail.com,556038474,3466183,44,25
500,REGINALD,KINDER,REGINALD.KINDER@gmail.com,531421139,3293294,64,235
501,RUBEN,GEARY,RUBEN.GEARY@gmail.com,592332159,6533143,47,62
502,BRETT,CORNWELL,BRETT.CORNWELL@gmail.com,164852020,3609751,31,114
503,ANGEL,BARCLAY,ANGEL.BARCLAY@gmail.com,552745588,3236859,2,235
504,NATHANIEL,ADAM,NATHANIEL.ADAM@gmail.com,971927621,8265568,50,68
505,RAFAEL,ABNEY,RAFAEL.ABNEY@gmail.com,188406381,2975238,20,235
506,LESLIE,SEWARD,LESLIE.SEWARD@gmail.com,50299116,3040500,74,218
507,EDGAR,RHOADS,EDGAR.RHOADS@gmail.com,1024753817,6847026,30,54
508,MILTON,HOWLAND,MILTON.HOWLAND@gmail.com,391182462,7251000,56,122
509,RAUL,FORTIER,RAUL.FORTIER@gmail.com,842152855,3703668,61,146
510,BEN,EASTER,BEN.EASTER@gmail.com,773816822,7681963,22,63
511,CHESTER,BENNER,CHESTER.BENNER@gmail.com,963999990,5216729,26,26
512,CECIL,VINES,CECIL.VINES@gmail.com,894677274,3328058,28,225
513,DUANE,TUBBS,DUANE.TUBBS@gmail.com,208302314,5781698,84,14
514,FRANKLIN,TROUTMAN,FRANKLIN.TROUTMAN@gmail.com,885063175,3568195,35,29
515,ANDRE,RAPP,ANDRE.RAPP@gmail.com,91139404,7663385,8,37
516,ELMER,NOE,ELMER.NOE@gmail.com,59053744,8170217,39,108
517,BRAD,MCCURDY,BRAD.MCCURDY@gmail.com,235893420,8285255,31,56
518,GABRIEL,HARDER,GABRIEL.HARDER@gmail.com,742408223,8858502,11,235
519,RON,DELUCA,RON.DELUCA@gmail.com,41467995,3201586,0,9
520,MITCHELL,WESTMORELAND,MITCHELL.WESTMORELAND@gmail.com,594520272,7970570,48,235
521,ROLAND,SOUTH,ROLAND.SOUTH@gmail.com,48307282,5462885,26,67
522,ARNOLD,HAVENS,ARNOLD.HAVENS@gmail.com,936952814,6781905,15,89
523,HARVEY,GUAJARDO,HARVEY.GUAJARDO@gmail.com,518481322,9303247,46,173
524,JARED,ELY,JARED.ELY@gmail.com,235102011,5899124,68,23
525,ADRIAN,CLARY,ADRIAN.CLARY@outlook.com,671225973,5382900,50,305
526,KARL,SEAL,KARL.SEAL@outlook.com,222048760,6250369,49,105
527,CORY,MEEHAN,CORY.MEEHAN@outlook.com,840215109,7378421,50,235
528,CLAUDE,HERZOG,CLAUDE.HERZOG@outlook.com,866410937,4750446,1,307
529,ERIK,GUILLEN,ERIK.GUILLEN@outlook.com,235307662,2350358,55,235
530,DARRYL,ASHCRAFT,DARRYL.ASHCRAFT@outlook.com,896916939,6019688,82,210
531,JAMIE,WAUGH,JAMIE.WAUGH@outlook.com,949867120,8261886,33,95
532,NEIL,RENNER,NEIL.RENNER@outlook.com,253901682,4804513,13,19
533,JESSIE,MILAM,JESSIE.MILAM@outlook.com,740019112,7237063,11,174
534,CHRISTIAN,JUNG,CHRISTIAN.JUNG@gmail.com,737657761,4969335,77,89
535,JAVIER,ELROD,JAVIER.ELROD@gmail.com,70433985,8382389,88,166
536,FERNANDO,CHURCHILL,FERNANDO.CHURCHILL@gmail.com,764696429,8809869,29,108
537,CLINTON,BUFORD,CLINTON.BUFORD@mail.com,776504309,4540402,6,135
538,TED,BREAUX,TED.BREAUX@mail.com,235091359,8472549,58,304
539,MATHEW,BOLIN,MATHEW.BOLIN@mail.com,655380136,8720995,2,85
540,TYRONE,ASHER,TYRONE.ASHER@mail.com,856719621,8898991,39,106
541,DARREN,WINDHAM,DARREN.WINDHAM@mail.com,837918057,4349424,82,34
542,LONNIE,TIRADO,LONNIE.TIRADO@mail.com,142714467,2356987,47,235
543,LANCE,PEMBERTON,LANCE.PEMBERTON@mail.com,881656960,5889560,44,235
544,CODY,NOLEN,CODY.NOLEN@mail.com,115057794,3478671,53,210
545,JULIO,NOLAND,JULIO.NOLAND@mail.com,421867298,4089663,56,69
546,KELLY,KNOTT,KELLY.KNOTT@gmail.com,438121251,6930568,88,142
547,KURT,EMMONS,KURT.EMMONS@gmail.com,163497783,8623280,89,90
548,ALLAN,CORNISH,ALLAN.CORNISH@yahoo.com,683116694,9907714,51,155
549,NELSON,CHRISTENSON,NELSON.CHRISTENSON@yahoo.com,641875706,9706242,78,193
550,GUY,BROWNLEE,GUY.BROWNLEE@yahoo.com,360704277,3365175,11,180
551,CLAYTON,BARBEE,CLAYTON.BARBEE@outlook.com,757915666,9850632,45,193
552,HUGH,WALDROP,HUGH.WALDROP@outlook.com,135171695,5137630,58,209
553,MAX,PITT,MAX.PITT@outlook.com,705137015,8855246,59,192
554,DWAYNE,OLVERA,DWAYNE.OLVERA@outlook.com,743207215,9476227,40,235
555,DWIGHT,LOMBARDI,DWIGHT.LOMBARDI@yahoo.com,555790078,5648685,5,213
556,ARMANDO,GRUBER,ARMANDO.GRUBER@yahoo.com,828444146,4864343,37,58
557,FELIX,GAFFNEY,FELIX.GAFFNEY@yahoo.com,831407967,8966959,22,235
558,JIMMIE,EGGLESTON,JIMMIE.EGGLESTON@yahoo.com,208837526,7247180,14,178
559,EVERETT,BANDA,EVERETT.BANDA@yahoo.com,341690900,9004335,9,36
560,JORDAN,ARCHULETA,JORDAN.ARCHULETA@gmail.com,384879945,9616565,30,235
561,IAN,STILL,IAN.STILL@gmail.com,681277464,6961147,4,166
562,WALLACE,SLONE,WALLACE.SLONE@gmail.com,544410400,8336004,73,235
563,KEN,PREWITT,KEN.PREWITT@gmail.com,591268813,6148794,59,195
564,BOB,PFEIFFER,BOB.PFEIFFER@gmail.com,119089118,4563732,35,73
565,JAIME,NETTLES,JAIME.NETTLES@gmail.com,531038248,8951098,18,220
566,CASEY,MENA,CASEY.MENA@gmail.com,501307656,8219220,3,35
567,ALFREDO,MCADAMS,ALFREDO.MCADAMS@outlook.com,762448847,7826494,49,175
568,ALBERTO,HENNING,ALBERTO.HENNING@outlook.com,208860669,8605644,79,109
569,DAVE,GARDINER,DAVE.GARDINER@outlook.com,823836550,3668685,11,171
570,IVAN,CROMWELL,IVAN.CROMWELL@outlook.com,582592446,5573263,64,87
571,JOHNNIE,CHISHOLM,JOHNNIE.CHISHOLM@outlook.com,534317953,9897973,86,225
572,SIDNEY,BURLESON,SIDNEY.BURLESON@outlook.com,74941065,9448432,88,202
573,BYRON,BOX,BYRON.BOX@outlook.com,509522218,4491176,28,222
574,JULIAN,VEST,JULIAN.VEST@outlook.com,238260396,5648085,46,11
575,ISAAC,OGLESBY,ISAAC.OGLESBY@outlook.com,15943231,8365002,57,35
576,MORRIS,MCCARTER,MORRIS.MCCARTER@gmail.com,1019982699,9555844,72,207
577,CLIFTON,MALCOLM,CLIFTON.MALCOLM@gmail.com,95033827,8714657,85,14
578,WILLARD,LUMPKIN,WILLARD.LUMPKIN@gmail.com,816858015,5598294,74,235
579,DARYL,LARUE,DARYL.LARUE@gmail.com,190110600,3307192,13,145
580,ROSS,GREY,ROSS.GREY@gmail.com,306028024,6920124,28,235
581,VIRGIL,WOFFORD,VIRGIL.WOFFORD@gmail.com,743437327,9438157,73,177
582,ANDY,VANHORN,ANDY.VANHORN@gmail.com,929605679,6105614,64,235
583,MARSHALL,THORN,MARSHALL.THORN@gmail.com,662894321,5222912,34,235
584,SALVADOR,TEEL,SALVADOR.TEEL@yahoo.com,128505849,4210654,75,58
585,PERRY,SWAFFORD,PERRY.SWAFFORD@gmail.com,413878781,3510393,55,53
586,KIRK,STCLAIR,KIRK.STCLAIR@gmail.com,595268752,3556401,50,187
587,SERGIO,STANFIELD,SERGIO.STANFIELD@gmail.com,666721014,9318262,75,128
588,MARION,OCAMPO,MARION.OCAMPO@outlook.com,727085317,9700841,21,166
589,TRACY,HERRMANN,TRACY.HERRMANN@gmail.com,165954281,4268165,19,64
590,SETH,HANNON,SETH.HANNON@gmail.com,34083367,7028488,22,166
591,KENT,ARSENAULT,KENT.ARSENAULT@outlook.com,1003801475,8973472,28,222
592,TERRANCE,ROUSH,TERRANCE.ROUSH@gmail.com,105175832,8212814,30,61
593,RENE,MCALISTER,RENE.MCALISTER@yahoo.com,780978950,8797419,36,74
594,EDUARDO,HIATT,EDUARDO.HIATT@gmail.com,453288188,3310029,25,15
595,TERRENCE,GUNDERSON,TERRENCE.GUNDERSON@gmail.com,526623286,6879806,25,15
596,ENRIQUE,FORSYTHE,ENRIQUE.FORSYTHE@gmail.com,980374966,3346623,8,22
597,FREDDIE,DUGGAN,FREDDIE.DUGGAN@gmail.com,879375819,4715645,1,125
598,WADE,DELVALLE,WADE.DELVALLE@gmail.com,492997435,6804513,7,205
599,AUSTIN,CINTRON,AUSTIN.CINTRON@gmail.com,685834018,8130656,33,158
606,sofia,uribe,sacd,55,854,85,1
